NAME,POP,DENSITY,SURFACE_AREA,DATE_CODE,DATE_DESC,state,county,PERIOD_CODE,PERIOD_DESC,BIRTHS,DEATHS,NATURALINC,INTERNATIONALMIG,DOMESTICMIG,NETMIG,RESIDUAL,RBIRTH,RDEATH,RNATURALCHG,RINTERNATIONALMIG,RDOMESTICMIG,RNETMIG
"Clay County, Alabama",13753,22.77137559,603.96,-3,7/1/2007 to 6/30/2008,1,27,-3,7/1/2007 to 6/30/2008,160,177,-17,,,17,,11.6338,12.8699,-1.2361,,,1.2361
"Clay County, Alabama",13793,22.83760514,603.96,-2,7/1/2008 to 6/30/2009,1,27,-2,7/1/2008 to 6/30/2009,157,176,-19,,,60,,11.3826,12.7601,-1.3775,,,4.35
"Clay County, Alabama",13605,22.52632625,603.96,-1,7/1/2009 to 6/30/2010,1,27,-1,7/1/2009 to 6/30/2010,156,161,-5,,,-187,,11.4664,11.8339,-0.3675,,,-13.7449
"Cleburne County, Alabama",14141,25.24727727,560.1,0,4/1/2000 to 6/30/2000,1,29,0,4/1/2000 to 6/30/2000,,,,,,,,,,,,,
"Cleburne County, Alabama",14184,25.32404928,560.1,-9,7/1/2001 to 6/30/2002,1,29,-9,7/1/2001 to 6/30/2002,188,141,47,,,6,,13.2544,9.9408,3.3136,,,0.423
"Cleburne County, Alabama",14365,25.64720586,560.1,-8,7/1/2002 to 6/30/2003,1,29,-8,7/1/2002 to 6/30/2003,161,158,3,,,188,,11.2078,10.999,0.2088,,,13.0874
"Cleburne County, Alabama",14379,25.67220139,560.1,-7,7/1/2003 to 6/30/2004,1,29,-7,7/1/2003 to 6/30/2004,154,194,-40,,,67,,10.7101,13.4919,-2.7818,,,4.6596
"Cleburne County, Alabama",14262,25.46331012,560.1,-6,7/1/2004 to 6/30/2005,1,29,-6,7/1/2004 to 6/30/2005,170,176,-6,,,-97,,11.9198,12.3405,-0.4207,,,-6.8013
"Cleburne County, Alabama",14278,25.49187645,560.1,-5,7/1/2005 to 6/30/2006,1,29,-5,7/1/2005 to 6/30/2006,175,167,8,,,22,,12.2566,11.6963,0.5603,,,1.5408
"Cleburne County, Alabama",14437,25.77575433,560.1,-4,7/1/2006 to 6/30/2007,1,29,-4,7/1/2006 to 6/30/2007,179,151,28,,,142,,12.3987,10.4592,1.9395,,,9.8358
"Cleburne County, Alabama",14692,26.23103017,560.1,-3,7/1/2007 to 6/30/2008,1,29,-3,7/1/2007 to 6/30/2008,191,136,55,,,200,,13.0003,9.2567,3.7435,,,13.6129
"Cleburne County, Alabama",14765,26.36136404,560.1,-2,7/1/2008 to 6/30/2009,1,29,-2,7/1/2008 to 6/30/2009,189,157,32,,,43,,12.8005,10.6333,2.1673,,,2.9123
"Cleburne County, Alabama",14803,26.42920907,560.1,-1,7/1/2009 to 6/30/2010,1,29,-1,7/1/2009 to 6/30/2010,176,177,-1,,,42,,11.8895,11.957,-0.0676,,,2.8373
"Coffee County, Alabama",43639,64.27046054,678.99,0,4/1/2000 to 6/30/2000,1,31,0,4/1/2000 to 6/30/2000,,,,,,,,,,,,,
"Coffee County, Alabama",43567,64.16442068,678.99,-9,7/1/2001 to 6/30/2002,1,31,-9,7/1/2001 to 6/30/2002,540,444,96,,,-20,,12.3947,10.1912,2.2035,,,-0.4591
"Coffee County, Alabama",43675,64.32348046,678.99,-8,7/1/2002 to 6/30/2003,1,31,-8,7/1/2002 to 6/30/2003,525,433,92,,,51,,12.0206,9.9141,2.1065,,,1.1677
"Coffee County, Alabama",43945,64.72112991,678.99,-7,7/1/2003 to 6/30/2004,1,31,-7,7/1/2003 to 6/30/2004,556,452,104,,,203,,12.6522,10.2856,2.3666,,,4.6194
"Coffee County, Alabama",44539,65.5959587,678.99,-6,7/1/2004 to 6/30/2005,1,31,-6,7/1/2004 to 6/30/2005,565,496,69,,,574,,12.6855,11.1363,1.5492,,,12.8876
"Coffee County, Alabama",44960,66.21599729,678.99,-5,7/1/2005 to 6/30/2006,1,31,-5,7/1/2005 to 6/30/2006,589,455,134,,,331,,13.1005,10.1201,2.9804,,,7.3621
"Coffee County, Alabama",45460,66.95238516,678.99,-4,7/1/2006 to 6/30/2007,1,31,-4,7/1/2006 to 6/30/2007,582,469,113,,,424,,12.8025,10.3168,2.4857,,,9.3269
"Coffee County, Alabama",46586,68.61073064,678.99,-3,7/1/2007 to 6/30/2008,1,31,-3,7/1/2007 to 6/30/2008,649,457,192,,,926,,13.9312,9.8098,4.1214,,,19.8772
"Coffee County, Alabama",47524,69.99219429,678.99,-2,7/1/2008 to 6/30/2009,1,31,-2,7/1/2008 to 6/30/2009,670,469,201,,,728,,14.0981,9.8687,4.2294,,,15.3186
"Coffee County, Alabama",48322,71.16746933,678.99,-1,7/1/2009 to 6/30/2010,1,31,-1,7/1/2009 to 6/30/2010,693,484,209,,,572,,14.3413,10.0161,4.3252,,,11.8373
"Colbert County, Alabama",54979,92.75367698,592.742,0,4/1/2000 to 6/30/2000,1,33,0,4/1/2000 to 6/30/2000,,,,,,,,,,,,,
"Colbert County, Alabama",54818,92.48205796,592.742,-9,7/1/2001 to 6/30/2002,1,33,-9,7/1/2001 to 6/30/2002,612,654,-42,,,-86,,11.1642,11.9304,-0.7662,,,-1.5688
"Colbert County, Alabama",54581,92.08222127,592.742,-8,7/1/2002 to 6/30/2003,1,33,-8,7/1/2002 to 6/30/2003,648,586,62,,,-253,,11.8723,10.7363,1.1359,,,-4.6353
"Colbert County, Alabama",54333,91.66382676,592.742,-7,7/1/2003 to 6/30/2004,1,33,-7,7/1/2003 to 6/30/2004,605,646,-41,,,-157,,11.135,11.8896,-0.7546,,,-2.8896
"Colbert County, Alabama",54431,91.82916007,592.742,-6,7/1/2004 to 6/30/2005,1,33,-6,7/1/2004 to 6/30/2005,560,596,-36,,,192,,10.2883,10.9496,-0.6614,,,3.5274
"Colbert County, Alabama",54408,91.79035736,592.742,-5,7/1/2005 to 6/30/2006,1,33,-5,7/1/2005 to 6/30/2006,630,631,-1,,,32,,11.5792,11.5976,-0.0184,,,0.5881
"Colbert County, Alabama",54467,91.88989476,592.742,-4,7/1/2006 to 6/30/2007,1,33,-4,7/1/2006 to 6/30/2007,598,636,-38,,,143,,10.9791,11.6768,-0.6977,,,2.6254
"Colbert County, Alabama",54586,92.09065664,592.742,-3,7/1/2007 to 6/30/2008,1,33,-3,7/1/2007 to 6/30/2008,639,629,10,,,114,,11.7063,11.5231,0.1832,,,2.0884
"Colbert County, Alabama",54616,92.14126888,592.742,-2,7/1/2008 to 6/30/2009,1,33,-2,7/1/2008 to 6/30/2009,638,638,0,,,32,,11.6816,11.6816,0,,,0.5859
"Colbert County, Alabama",54602,92.11764984,592.742,-1,7/1/2009 to 6/30/2010,1,33,-1,7/1/2009 to 6/30/2010,624,674,-50,,,30,,11.4282,12.3439,-0.9157,,,0.5494
"Conecuh County, Alabama",14077,16.55728064,850.2,0,4/1/2000 to 6/30/2000,1,35,0,4/1/2000 to 6/30/2000,,,,,,,,,,,,,
"Conecuh County, Alabama",13865,16.30792755,850.2,-9,7/1/2001 to 6/30/2002,1,35,-9,7/1/2001 to 6/30/2002,199,159,40,,,-171,,14.3527,11.4677,2.885,,,-12.3332
"Conecuh County, Alabama",13675,16.08445072,850.2,-8,7/1/2002 to 6/30/2003,1,35,-8,7/1/2002 to 6/30/2003,162,164,-2,,,-178,,11.8464,11.9927,-0.1463,,,-13.0165
"Conecuh County, Alabama",13423,15.78804987,850.2,-7,7/1/2003 to 6/30/2004,1,35,-7,7/1/2003 to 6/30/2004,172,174,-2,,,-240,,12.8138,12.9628,-0.149,,,-17.8798
"Conecuh County, Alabama",13222,15.55163491,850.2,-6,7/1/2004 to 6/30/2005,1,35,-6,7/1/2004 to 6/30/2005,153,187,-34,,,-154,,11.5716,14.1431,-2.5715,,,-11.6473
"Conecuh County, Alabama",13163,15.48223947,850.2,-5,7/1/2005 to 6/30/2006,1,35,-5,7/1/2005 to 6/30/2006,148,179,-31,,,-16,,11.2436,13.5987,-2.3551,,,-1.2155
"Conecuh County, Alabama",13296,15.63867325,850.2,-4,7/1/2006 to 6/30/2007,1,35,-4,7/1/2006 to 6/30/2007,175,148,27,,,115,,13.1619,11.1312,2.0307,,,8.6492
"Conecuh County, Alabama",13102,15.41049165,850.2,-3,7/1/2007 to 6/30/2008,1,35,-3,7/1/2007 to 6/30/2008,180,161,19,,,-216,,13.7384,12.2882,1.4502,,,-16.486
"Conecuh County, Alabama",13014,15.30698659,850.2,-2,7/1/2008 to 6/30/2009,1,35,-2,7/1/2008 to 6/30/2009,160,149,11,,,-100,,12.2945,11.4492,0.8452,,,-7.684
"Conecuh County, Alabama",12863,15.12938132,850.2,-1,7/1/2009 to 6/30/2010,1,35,-1,7/1/2009 to 6/30/2010,140,146,-6,,,-145,,10.8839,11.3504,-0.4665,,,-11.2726
"Coosa County, Alabama",11842,18.19299135,650.91,0,4/1/2000 to 6/30/2000,1,37,0,4/1/2000 to 6/30/2000,,,,,,,,,,,,,
"Coosa County, Alabama",11699,17.97329892,650.91,-9,7/1/2001 to 6/30/2002,1,37,-9,7/1/2001 to 6/30/2002,112,113,-1,,,-83,,9.5735,9.6589,-0.0855,,,-7.0946
"Coosa County, Alabama",11499,17.66603678,650.91,-8,7/1/2002 to 6/30/2003,1,37,-8,7/1/2002 to 6/30/2003,121,119,2,,,-192,,10.5227,10.3487,0.1739,,,-16.6971
"Coosa County, Alabama",11388,17.49550629,650.91,-7,7/1/2003 to 6/30/2004,1,37,-7,7/1/2003 to 6/30/2004,121,125,-4,,,-98,,10.6252,10.9765,-0.3512,,,-8.6055
"Coosa County, Alabama",11121,17.08531133,650.91,-6,7/1/2004 to 6/30/2005,1,37,-6,7/1/2004 to 6/30/2005,134,143,-9,,,-245,,12.0493,12.8586,-0.8093,,,-22.0304
"Coosa County, Alabama",10933,16.79648492,650.91,-5,7/1/2005 to 6/30/2006,1,37,-5,7/1/2005 to 6/30/2006,94,152,-58,,,-119,,8.5978,13.9029,-5.305,,,-10.8845
"Coosa County, Alabama",10824,16.62902705,650.91,-4,7/1/2006 to 6/30/2007,1,37,-4,7/1/2006 to 6/30/2007,89,137,-48,,,-54,,8.2225,12.6571,-4.4346,,,-4.9889
"Coosa County, Alabama",10743,16.50458589,650.91,-3,7/1/2007 to 6/30/2008,1,37,-3,7/1/2007 to 6/30/2008,106,138,-32,,,-49,,9.8669,12.8456,-2.9787,,,-4.5611
"Coosa County, Alabama",10694,16.42930666,650.91,-2,7/1/2008 to 6/30/2009,1,37,-2,7/1/2008 to 6/30/2009,111,133,-22,,,-26,,10.3797,12.4369,-2.0572,,,-2.4313
"Coosa County, Alabama",10529,16.1758154,650.91,-1,7/1/2009 to 6/30/2010,1,37,-1,7/1/2009 to 6/30/2010,101,126,-25,,,-141,,9.5926,11.9669,-2.3744,,,-13.3916
"Covington County, Alabama",37640,36.5238317,1030.56,0,4/1/2000 to 6/30/2000,1,39,0,4/1/2000 to 6/30/2000,,,,,,,,,,,,,
"Covington County, Alabama",36942,35.84653004,1030.56,-9,7/1/2001 to 6/30/2002,1,39,-9,7/1/2001 to 6/30/2002,433,486,-53,,,-470,,11.7211,13.1558,-1.4347,,,-12.7226
"Covington County, Alabama",36666,35.57871449,1030.56,-8,7/1/2002 to 6/30/2003,1,39,-8,7/1/2002 to 6/30/2003,425,494,-69,,,-176,,11.5911,13.473,-1.8819,,,-4.8001
"Covington County, Alabama",36513,35.43025151,1030.56,-7,7/1/2003 to 6/30/2004,1,39,-7,7/1/2003 to 6/30/2004,464,517,-53,,,-65,,12.7078,14.1593,-1.4515,,,-1.7802
"Covington County, Alabama",36334,35.25655954,1030.56,-6,7/1/2004 to 6/30/2005,1,39,-6,7/1/2004 to 6/30/2005,455,501,-46,,,-93,,12.5227,13.7887,-1.266,,,-2.5596
"Covington County, Alabama",36608,35.5224344,1030.56,-5,7/1/2005 to 6/30/2006,1,39,-5,7/1/2005 to 6/30/2006,465,493,-28,,,339,,12.7021,13.467,-0.7649,,,9.2603
"Covington County, Alabama",36726,35.63693526,1030.56,-4,7/1/2006 to 6/30/2007,1,39,-4,7/1/2006 to 6/30/2007,467,547,-80,,,226,,12.7158,14.8941,-2.1783,,,6.1537
"Covington County, Alabama",36823,35.73105884,1030.56,-3,7/1/2007 to 6/30/2008,1,39,-3,7/1/2007 to 6/30/2008,466,496,-30,,,129,,12.6551,13.4698,-0.8147,,,3.5032
"Covington County, Alabama",36646,35.55930756,1030.56,-2,7/1/2008 to 6/30/2009,1,39,-2,7/1/2008 to 6/30/2009,440,522,-82,,,-92,,12.0068,14.2444,-2.2376,,,-2.5105
"Covington County, Alabama",36653,35.56609998,1030.56,-1,7/1/2009 to 6/30/2010,1,39,-1,7/1/2009 to 6/30/2010,447,498,-51,,,62,,12.1955,13.5869,-1.3914,,,1.6915
"Crenshaw County, Alabama",13657,22.4303701,608.862,0,4/1/2000 to 6/30/2000,1,41,0,4/1/2000 to 6/30/2000,,,,,,,,,,,,,
"Crenshaw County, Alabama",13675,22.45993345,608.862,-9,7/1/2001 to 6/30/2002,1,41,-9,7/1/2001 to 6/30/2002,171,167,4,,,12,,12.5046,12.2121,0.2925,,,0.8775
"Crenshaw County, Alabama",13555,22.26284445,608.862,-8,7/1/2002 to 6/30/2003,1,41,-8,7/1/2002 to 6/30/2003,179,189,-10,,,-97,,13.2055,13.9432,-0.7377,,,-7.156
"Crenshaw County, Alabama",13542,22.24149315,608.862,-7,7/1/2003 to 6/30/2004,1,41,-7,7/1/2003 to 6/30/2004,164,196,-32,,,31,,12.1105,14.4735,-2.363,,,2.2892
"Crenshaw County, Alabama",13579,22.30226225,608.862,-6,7/1/2004 to 6/30/2005,1,41,-6,7/1/2004 to 6/30/2005,185,174,11,,,41,,13.624,12.8139,0.8101,,,3.0194
"Crenshaw County, Alabama",13518,22.20207535,608.862,-5,7/1/2005 to 6/30/2006,1,41,-5,7/1/2005 to 6/30/2006,159,168,-9,,,-40,,11.7621,12.4279,-0.6658,,,-2.959
"Crenshaw County, Alabama",13665,22.44350937,608.862,-4,7/1/2006 to 6/30/2007,1,41,-4,7/1/2006 to 6/30/2007,156,188,-32,,,189,,11.416,13.7578,-2.3417,,,13.831
"Crenshaw County, Alabama",13717,22.5289146,608.862,-3,7/1/2007 to 6/30/2008,1,41,-3,7/1/2007 to 6/30/2008,168,152,16,,,36,,12.2476,11.0811,1.1664,,,2.6245
"Crenshaw County, Alabama",13659,22.43365492,608.862,-2,7/1/2008 to 6/30/2009,1,41,-2,7/1/2008 to 6/30/2009,178,190,-12,,,-45,,13.0317,13.9102,-0.8785,,,-3.2945
"Crenshaw County, Alabama",13735,22.55847795,608.862,-1,7/1/2009 to 6/30/2010,1,41,-1,7/1/2009 to 6/30/2010,165,192,-27,,,105,,12.0131,13.9789,-1.9658,,,7.6447
"Cullman County, Alabama",77426,105.3787734,734.74,0,4/1/2000 to 6/30/2000,1,43,0,4/1/2000 to 6/30/2000,,,,,,,,,,,,,
"Cullman County, Alabama",77611,105.6305632,734.74,-9,7/1/2001 to 6/30/2002,1,43,-9,7/1/2001 to 6/30/2002,993,862,131,,,32,,12.7946,11.1067,1.6879,,,0.4123
"Cullman County, Alabama",77778,105.8578545,734.74,-8,7/1/2002 to 6/30/2003,1,43,-8,7/1/2002 to 6/30/2003,966,929,37,,,194,,12.42,11.9443,0.4757,,,2.4943
"Cullman County, Alabama",78124,106.3287694,734.74,-7,7/1/2003 to 6/30/2004,1,43,-7,7/1/2003 to 6/30/2004,932,886,46,,,373,,11.9298,11.3409,0.5888,,,4.7745
"Cullman County, Alabama",78708,107.1236084,734.74,-6,7/1/2004 to 6/30/2005,1,43,-6,7/1/2004 to 6/30/2005,998,888,110,,,558,,12.6798,11.2822,1.3976,,,7.0895
"Cullman County, Alabama",79386,108.0463838,734.74,-5,7/1/2005 to 6/30/2006,1,43,-5,7/1/2005 to 6/30/2006,933,905,28,,,729,,11.7527,11.4,0.3527,,,9.183
"Cullman County, Alabama",79867,108.7010371,734.74,-4,7/1/2006 to 6/30/2007,1,43,-4,7/1/2006 to 6/30/2007,998,891,107,,,436,,12.4958,11.156,1.3397,,,5.4591
"Cullman County, Alabama",80591,109.6864197,734.74,-3,7/1/2007 to 6/30/2008,1,43,-3,7/1/2007 to 6/30/2008,1038,890,148,,,580,,12.8799,11.0434,1.8364,,,7.1968
"Cullman County, Alabama",81473,110.8868443,734.74,-2,7/1/2008 to 6/30/2009,1,43,-2,7/1/2008 to 6/30/2009,1036,864,172,,,709,,12.7159,10.6047,2.1111,,,8.7023
"Cullman County, Alabama",81723,111.2271007,734.74,-1,7/1/2009 to 6/30/2010,1,43,-1,7/1/2009 to 6/30/2010,1011,917,94,,,174,,12.3711,11.2208,1.1502,,,2.1291
"Dale County, Alabama",49120,87.54232757,561.1,0,4/1/2000 to 6/30/2000,1,45,0,4/1/2000 to 6/30/2000,,,,,,,,,,,,,
"Dale County, Alabama",48962,87.26073784,561.1,-9,7/1/2001 to 6/30/2002,1,45,-9,7/1/2001 to 6/30/2002,799,444,355,,,-401,,16.3188,9.0683,7.2505,,,-8.19
"Dale County, Alabama",48866,87.08964534,561.1,-8,7/1/2002 to 6/30/2003,1,45,-8,7/1/2002 to 6/30/2003,726,442,284,,,-342,,14.857,9.0451,5.8118,,,-6.9987
"Dale County, Alabama",48493,86.4248797,561.1,-7,7/1/2003 to 6/30/2004,1,45,-7,7/1/2003 to 6/30/2004,756,469,287,,,-619,,15.5899,9.6715,5.9184,,,-12.7647
"Dale County, Alabama",48273,86.03279273,561.1,-6,7/1/2004 to 6/30/2005,1,45,-6,7/1/2004 to 6/30/2005,744,461,283,,,-452,,15.4123,9.5499,5.8625,,,-9.3634
"Dale County, Alabama",47849,85.2771342,561.1,-5,7/1/2005 to 6/30/2006,1,45,-5,7/1/2005 to 6/30/2006,777,425,352,,,-734,,16.2386,8.8821,7.3565,,,-15.3399
"Dale County, Alabama",47634,84.8939583,561.1,-4,7/1/2006 to 6/30/2007,1,45,-4,7/1/2006 to 6/30/2007,758,500,258,,,-445,,15.913,10.4967,5.4163,,,-9.3421
"Dale County, Alabama",47836,85.25396543,561.1,-3,7/1/2007 to 6/30/2008,1,45,-3,7/1/2007 to 6/30/2008,771,415,356,,,-148,,16.1176,8.6755,7.4421,,,-3.0939
"Dale County, Alabama",47989,85.52664409,561.1,-2,7/1/2008 to 6/30/2009,1,45,-2,7/1/2008 to 6/30/2009,783,433,350,,,-192,,16.3162,9.0229,7.2933,,,-4.0009
"Dale County, Alabama",47757,85.11317056,561.1,-1,7/1/2009 to 6/30/2010,1,45,-1,7/1/2009 to 6/30/2010,798,436,362,,,-617,,16.7096,9.1296,7.58,,,-12.9196
"Dallas County, Alabama",46361,47.36804463,978.74,0,4/1/2000 to 6/30/2000,1,47,0,4/1/2000 to 6/30/2000,,,,,,,,,,,,,
"Dallas County, Alabama",45863,46.85922717,978.74,-9,7/1/2001 to 6/30/2002,1,47,-9,7/1/2001 to 6/30/2002,812,543,269,,,-503,,17.7049,11.8396,5.8653,,,-10.9674
"Dallas County, Alabama",44909,45.88450457,978.74,-8,7/1/2002 to 6/30/2003,1,47,-8,7/1/2002 to 6/30/2003,705,572,133,,,-1054,,15.6984,12.7369,2.9615,,,-23.4697
"Dallas County, Alabama",44496,45.46253346,978.74,-7,7/1/2003 to 6/30/2004,1,47,-7,7/1/2003 to 6/30/2004,706,522,184,,,-561,,15.8666,11.7314,4.1352,,,-12.6079
"Dallas County, Alabama",43913,44.86686965,978.74,-6,7/1/2004 to 6/30/2005,1,47,-6,7/1/2004 to 6/30/2005,708,589,119,,,-656,,16.1228,13.4129,2.7099,,,-14.9386
"Dallas County, Alabama",43347,44.28857511,978.74,-5,7/1/2005 to 6/30/2006,1,47,-5,7/1/2005 to 6/30/2006,654,564,90,,,-616,,15.0875,13.0113,2.0763,,,-14.2109
"Dallas County, Alabama",43033,43.96775446,978.74,-4,7/1/2006 to 6/30/2007,1,47,-4,7/1/2006 to 6/30/2007,660,590,70,,,-354,,15.3371,13.7104,1.6267,,,-8.2262
"Dallas County, Alabama",42738,43.66634653,978.74,-3,7/1/2007 to 6/30/2008,1,47,-3,7/1/2007 to 6/30/2008,698,551,147,,,-445,,16.3321,12.8925,3.4396,,,-10.4123
"Dallas County, Alabama",42633,43.55906574,978.74,-2,7/1/2008 to 6/30/2009,1,47,-2,7/1/2008 to 6/30/2009,712,537,175,,,-281,,16.7007,12.5959,4.1048,,,-6.5911
"Dallas County, Alabama",41974,42.88575107,978.74,-1,7/1/2009 to 6/30/2010,1,47,-1,7/1/2009 to 6/30/2010,675,543,132,,,-799,,16.0814,12.9366,3.1448,,,-19.0356
"DeKalb County, Alabama",64436,82.9185433,777.1,0,4/1/2000 to 6/30/2000,1,49,0,4/1/2000 to 6/30/2000,,,,,,,,,,,,,
"DeKalb County, Alabama",65512,84.30317848,777.1,-9,7/1/2001 to 6/30/2002,1,49,-9,7/1/2001 to 6/30/2002,942,701,241,,,698,,14.379,10.7003,3.6787,,,10.6545
"DeKalb County, Alabama",65551,84.35336508,777.1,-8,7/1/2002 to 6/30/2003,1,49,-8,7/1/2002 to 6/30/2003,932,631,301,,,-211,,14.2179,9.6261,4.5918,,,-3.2189
"DeKalb County, Alabama",66058,85.00579076,777.1,-7,7/1/2003 to 6/30/2004,1,49,-7,7/1/2003 to 6/30/2004,919,666,253,,,317,,13.912,10.082,3.83,,,4.7988
"DeKalb County, Alabama",66608,85.71355038,777.1,-6,7/1/2004 to 6/30/2005,1,49,-6,7/1/2004 to 6/30/2005,1002,705,297,,,322,,15.0432,10.5843,4.4589,,,4.8343
"DeKalb County, Alabama",66960,86.16651654,777.1,-5,7/1/2005 to 6/30/2006,1,49,-5,7/1/2005 to 6/30/2006,992,695,297,,,121,,14.8148,10.3793,4.4355,,,1.807
"DeKalb County, Alabama",67483,86.83953159,777.1,-4,7/1/2006 to 6/30/2007,1,49,-4,7/1/2006 to 6/30/2007,978,751,227,,,353,,14.4925,11.1287,3.3638,,,5.2309
"DeKalb County, Alabama",68306,87.89859735,777.1,-3,7/1/2007 to 6/30/2008,1,49,-3,7/1/2007 to 6/30/2008,1045,696,349,,,481,,15.2988,10.1894,5.1094,,,7.0418
"DeKalb County, Alabama",68945,88.72088534,777.1,-2,7/1/2008 to 6/30/2009,1,49,-2,7/1/2008 to 6/30/2009,1024,696,328,,,318,,14.8524,10.095,4.7574,,,4.6124
"DeKalb County, Alabama",69434,89.35014799,777.1,-1,7/1/2009 to 6/30/2010,1,49,-1,7/1/2009 to 6/30/2010,954,676,278,,,221,,13.7397,9.7359,4.0038,,,3.1829
"Elmore County, Alabama",65819,106.4257418,618.45,0,4/1/2000 to 6/30/2000,1,51,0,4/1/2000 to 6/30/2000,,,,,,,,,,,,,
"Elmore County, Alabama",67531,109.1939526,618.45,-9,7/1/2001 to 6/30/2002,1,51,-9,7/1/2001 to 6/30/2002,1022,529,493,,,899,,15.1338,7.8334,7.3004,,,13.3124
"Elmore County, Alabama",68764,111.1876465,618.45,-8,7/1/2002 to 6/30/2003,1,51,-8,7/1/2002 to 6/30/2003,897,491,406,,,877,,13.0446,7.1404,5.9043,,,12.7538
"Elmore County, Alabama",70055,113.2751233,618.45,-7,7/1/2003 to 6/30/2004,1,51,-7,7/1/2003 to 6/30/2004,925,619,306,,,1042,,13.2039,8.8359,4.368,,,14.874
"Elmore County, Alabama",71142,115.0327431,618.45,-6,7/1/2004 to 6/30/2005,1,51,-6,7/1/2004 to 6/30/2005,948,625,323,,,842,,13.3255,8.7852,4.5402,,,11.8355
"Elmore County, Alabama",73107,118.2100412,618.45,-5,7/1/2005 to 6/30/2006,1,51,-5,7/1/2005 to 6/30/2006,994,626,368,,,1673,,13.5965,8.5628,5.0337,,,22.8843
"Elmore County, Alabama",75385,121.8934433,618.45,-4,7/1/2006 to 6/30/2007,1,51,-4,7/1/2006 to 6/30/2007,998,605,393,,,1927,,13.2387,8.0255,5.2132,,,25.5621
"Elmore County, Alabama",77336,125.0481041,618.45,-3,7/1/2007 to 6/30/2008,1,51,-3,7/1/2007 to 6/30/2008,1015,633,382,,,1560,,13.1245,8.1851,4.9395,,,20.1717
"Elmore County, Alabama",77967,126.0683968,618.45,-2,7/1/2008 to 6/30/2009,1,51,-2,7/1/2008 to 6/30/2009,1047,641,406,,,234,,13.4288,8.2214,5.2073,,,3.0013
"Elmore County, Alabama",78977,127.7015118,618.45,-1,7/1/2009 to 6/30/2010,1,51,-1,7/1/2009 to 6/30/2010,1022,689,333,,,676,,12.9405,8.7241,4.2164,,,8.5595
"Escambia County, Alabama",38452,40.6804765,945.22,0,4/1/2000 to 6/30/2000,1,53,0,4/1/2000 to 6/30/2000,,,,,,,,,,,,,
"Escambia County, Alabama",38474,40.70375151,945.22,-9,7/1/2001 to 6/30/2002,1,53,-9,7/1/2001 to 6/30/2002,532,397,135,,,-63,,13.8275,10.3187,3.5089,,,-1.6375
"Escambia County, Alabama",38339,40.56092761,945.22,-8,7/1/2002 to 6/30/2003,1,53,-8,7/1/2002 to 6/30/2003,507,432,75,,,-179,,13.2241,11.2679,1.9562,,,-4.6689
"Escambia County, Alabama",38074,40.2805696,945.22,-7,7/1/2003 to 6/30/2004,1,53,-7,7/1/2003 to 6/30/2004,495,434,61,,,-292,,13.001,11.3989,1.6021,,,-7.6693
"Escambia County, Alabama",37928,40.12610821,945.22,-6,7/1/2004 to 6/30/2005,1,53,-6,7/1/2004 to 6/30/2005,489,409,80,,,-187,,12.8928,10.7836,2.1093,,,-4.9304
"Escambia County, Alabama",37698,39.88277861,945.22,-5,7/1/2005 to 6/30/2006,1,53,-5,7/1/2005 to 6/30/2006,484,493,-9,,,-185,,12.8389,13.0776,-0.2387,,,-4.9074
"Escambia County, Alabama",37624,39.80448996,945.22,-4,7/1/2006 to 6/30/2007,1,53,-4,7/1/2006 to 6/30/2007,487,408,79,,,-123,,12.9439,10.8441,2.0997,,,-3.2692
"Escambia County, Alabama",37665,39.84786611,945.22,-3,7/1/2007 to 6/30/2008,1,53,-3,7/1/2007 to 6/30/2008,499,389,110,,,-65,,13.2484,10.3279,2.9205,,,-1.7257
"Escambia County, Alabama",37619,39.79920019,945.22,-2,7/1/2008 to 6/30/2009,1,53,-2,7/1/2008 to 6/30/2009,521,387,134,,,-178,,13.8494,10.2874,3.562,,,-4.7317
"Escambia County, Alabama",37710,39.89547407,945.22,-1,7/1/2009 to 6/30/2010,1,53,-1,7/1/2009 to 6/30/2010,526,411,115,,,-18,,13.9486,10.899,3.0496,,,-0.4773
"Etowah County, Alabama",103448,193.3282252,535.09,0,4/1/2000 to 6/30/2000,1,55,0,4/1/2000 to 6/30/2000,,,,,,,,,,,,,
"Etowah County, Alabama",102901,192.3059672,535.09,-9,7/1/2001 to 6/30/2002,1,55,-9,7/1/2001 to 6/30/2002,1365,1354,11,,,-306,,13.2652,13.1583,0.1069,,,-2.9737
"Etowah County, Alabama",102824,192.1620662,535.09,-8,7/1/2002 to 6/30/2003,1,55,-8,7/1/2002 to 6/30/2003,1310,1300,10,,,-2,,12.7402,12.643,0.0973,,,-0.0195
"Etowah County, Alabama",102757,192.0368536,535.09,-7,7/1/2003 to 6/30/2004,1,55,-7,7/1/2003 to 6/30/2004,1215,1329,-114,,,142,,11.824,12.9334,-1.1094,,,1.3819
"Etowah County, Alabama",102687,191.9060345,535.09,-6,7/1/2004 to 6/30/2005,1,55,-6,7/1/2004 to 6/30/2005,1240,1344,-104,,,140,,12.0755,13.0883,-1.0128,,,1.3634
"Etowah County, Alabama",102637,191.8125923,535.09,-5,7/1/2005 to 6/30/2006,1,55,-5,7/1/2005 to 6/30/2006,1228,1363,-135,,,188,,11.9645,13.2798,-1.3153,,,1.8317
